id,name,city,rating,rating_count,cost,cuisine,address
389707,Cafe Urbanyan,"Bopal,Ahmedabad",0,Too Few Ratings,200,"Continental,Beverages","Cafe Urbanyan, A-301, Celebration City Centre, South Bopal, Ahmedabad- 380058"
471885,Fyro,"Bopal,Ahmedabad",4.7,20+ ratings,600,Beverages,"Fyro, FYRO, KARNAVATI CLUB ROAD(MUMATPURA ROAD) NR. R.H. KAPADIA SPORTS ACADEMY, AHMEDABAD"
154583,Panipuri 9693,"Bopal,Ahmedabad",0,Too Few Ratings,150,"Beverages,Snacks","Panipuri 9693, C-604,Nisharg Dream, Nr. Kaveri Tower, Nr. Divya Jyoti School, Daskroi, Ahmedabad"
516375,Pizza Hub - The Frying Pan,"Bopal,Ahmedabad",0,Too Few Ratings,300,"Pizzas,American","Pizza Hub - The Frying Pan, STALL NUMBER 8 & 11, BOGIE CHEFS FOOD COURT,NEAR COFFEE CARNIVAL,BEHIND ORNET PARK 3,BESIDE TAJ SKYLINE HOTEL,SINDHUBHAVAN ROAD,Bodakdev,AHMEDABAD-380054"
536184,"Labana Cakes, Flowers & More","Bopal,Ahmedabad",0,Too Few Ratings,200,Bakery,"Labana Cakes, Flowers & More, Shop No. 04, Bungalow's No. 08, Rangsagar Society, Opp. Kadamb Flat, Sarkari Tubewell Road, Bopal, Ahmedabad"
535097,Neelkamal Snacks & Coffee Bar,"Bopal,Ahmedabad",0,Too Few Ratings,100,"Snacks,Beverages","Neelkamal Snacks & Coffee Bar, 82, Sobo Center, Ta Daskroi, South Bopal, Bopal, Ahmedabad, Gujarat - 380058"
432060,Happy Food,"Bopal,Ahmedabad",0,Too Few Ratings,200,"North Indian,Chinese","Happy Food, Shop No - 78/2/1, Party Plot / Garden  Restaurant Premium Leisure & Co.,  Opposite Side - Sindhu Bhavan Bodakdev,  Ahmedabad , Ahmedabad . , Ahmedabad  Municipal Corporation, Ahmedabad  Municipal Corp"
529533,Magic Pancakes,"Bopal,Ahmedabad",0,Too Few Ratings,250,"Waffle,Desserts","Magic Pancakes, B 107, Bhavya Shopping Complex, Below Adhwat Hospital, Shakri Tubewell Cross Roads, Opp. Bhavya Park Brts, Bopal, Ahmedabad Municipal Corporation, Ahmedabad, , Gujarat, 380058  "
142237,Cafe Farmland,"Bopal,Ahmedabad",0,Too Few Ratings,300,"Italian,Juices","Cafe Farmland, Opposite Arose Foods, Karnavati Club Road, Mumatpura, Bopal, Ahmedabad"
422249,Krishna Snacks,"Bopal,Ahmedabad",0,Too Few Ratings,250,"North Indian,Chinese","Krishna Snacks, 3, Poojan Complex, Beside Kabir Complex, Bopal - Ghuma Rd, opposite Homeopathic College, Bopal, Ahmedabad, Gujarat 380058, India"
506213,KISMAT PANJABI DHABA,"Bopal,Ahmedabad",0,Too Few Ratings,400,"North Indian,Chinese","KISMAT PANJABI DHABA, SURVEY NO-475/1, OPP. BOPAL, 444, SP RING ROAD, BOPAL, Ahmedabad-380058"
415601,Bajrang Samosa House,"Bopal,Ahmedabad",0,Too Few Ratings,90,Snacks,"Bajrang Samosa House, Bajrang Samosa House In Front of Patanjali Store SOBO Center South Bopal, Ahmedabad Municipal Corporation, Ahmedabad,Gujarat-380058"
45095,Food Nest,"Bopal,Ahmedabad",3.8,50+ ratings,300,"North Indian,South Indian","Food Nest,  plot num:85, vinayaka Nagar, near SBI Bank"
106077,Shiv Restaurant,"Bopal,Ahmedabad",4,100+ ratings,200,North Indian,"Shiv Restaurant, Shivam Complex, Near Kalupur Bank, Bopal, Ahmedabad"
74740,Pizza Hut,"Bopal,Ahmedabad",3.6,100+ ratings,350,"Pizzas,Fast Food","Pizza Hut, Shop No24, Ground Floor,Amrapali Axiom, S.P Ring Road,Bopal, Ahmedabad- 380058"
476082,Molly Moo Ice Creams,"Bopal,Ahmedabad",0,Too Few Ratings,300,Ice Cream,"Molly Moo Ice Creams, AAROHI ELYSIUM, Shop No. GF 11, Bopal, Ahmedabad, Gujarat 380058"
469305,Gujju Khamni,"Bopal,Ahmedabad",3.4,50+ ratings,200,"Gujarati,Snacks","Gujju Khamni, Anvenshan Row House, Nr. Umiya Mata Temple, Opp. Bopal gam BRTS Bus stand, Bopal, Ahmedabad-380058"
223042,Shakti - The Sandwich Shop,"Bopal,Ahmedabad",3.8,100+ ratings,300,Pizzas,"Shakti - The Sandwich Shop, 11 dev Aditya arcade,opp baughban party plot, Thaltej."
529549,Maa Ki Khichdi,"Bopal,Ahmedabad",0,Too Few Ratings,250,"Healthy Food,Home Food","Maa Ki Khichdi, B 107, Bhavya Shopping Complex, Below Adhwat Hospital, Shakri Tubewell Cross Roads, Opp. Bhavya Park Brts, Bopal, Ahmedabad Municipal Corporation, Ahmedabad, , Gujarat, 380058  "
491573,Wrap.Com,"Bopal,Ahmedabad",0,Too Few Ratings,300,Snacks,"Wrap.Com, FYRO, KARNAVATI CLUB ROAD(MUMATPURA ROAD) NR. R.H KAPADIA SPORTS ACADEMY, Ahmedabad, Ahmedabad Municipal Corporation, Ahmedabad Municipal Corporation, Gujarat-380058"
529546,Khichdi Paradise,"Bopal,Ahmedabad",0,Too Few Ratings,250,"Healthy Food,Home Food","Khichdi Paradise, B 107, Bhavya Shopping Complex, Below Adhwat Hospital, Shakri Tubewell Cross Roads, Opp. Bhavya Park Brts, Bopal, Ahmedabad Municipal Corporation, Ahmedabad, , Gujarat, 380058  "
529788,The French Waffle - Food Orbit,"Bopal,Ahmedabad",0,Too Few Ratings,200,"Waffle,Desserts","The French Waffle - Food Orbit, TP-204, FP-244, R.S.NO.244, YMCA TO S.P.RING ROAD, MUMATPURA, SOUTH, BOPAL ROAD, MAKARBA, AHMEDABAD.,- 380051"
552413,Theka Coffee,"Bopal,Ahmedabad",0,Too Few Ratings,250,Beverages,"Theka Coffee, THEKA COFFEE PRIVATE LIMITED,Opposite Taj Hotel, Sindhubhavan Road, Thaltej(New West Zone),Ahmedabad, Gujarat-380058"
411133,Jashuben Shah Old Pizza (Urban Choak Food Court),"Bopal,Ahmedabad",0,Too Few Ratings,200,Pizzas,"Jashuben Shah Old Pizza (Urban Choak Food Court), Jashuben shah old pizza"" Urban chok food court, opp kali bari temple, rajpath, ambli bopal road, ahmedabad, 380058"
68188,Fresh N Fresh,"Bopal,Ahmedabad",4.2,20+ ratings,250,Bakery,"Fresh N Fresh, 2, Dwarkesh Complex, Opposite Goverment Tubewell, Near Reliance Fresh, Bopal, Ahmedabad"
534140,Shambhu's Coffee Bar,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Beverages,Fast Food","Shambhu's Coffee Bar, B-02 Business Prak, PDPU Rode, Raysan, Gandhinagar-382421"
538864,Litebite Cafe Coffee & Snacks Bar,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Beverages,Fast Food","Litebite Cafe Coffee & Snacks Bar, shop no 13 pramukh tangent sargasan gandhinagar"
385282,Jeeya Fast Food,"Gandhinagar,Ahmedabad",0,Too Few Ratings,80,"Street Food,Indian","Jeeya Fast Food, SHOP NO. 13/A, PATNAGAR YOJANA BHAVAN, SECTOR- 16, GANDHINAGAR.-382016"
573741,Green Point Restaurant,"Gandhinagar,Ahmedabad",0,Too Few Ratings,400,"North Indian,Chinese","Green Point Restaurant, PLOT NO.153/1,SHOP NO.7,8,9,10,SARGASAN,GANDHINAGAR,Gujarat - 382421"
391722,Drizzle's Pizza,"Gandhinagar,Ahmedabad",3.8,20+ ratings,300,"Pizzas,Pastas","Drizzle's Pizza, FIRST FLOOR,105,RADHE SQUARE,KUDASAN, Gandhinagar"
420010,Charotar Sweets And Foods,"Gandhinagar,Ahmedabad",3.4,100+ ratings,200,"Snacks,North Indian","Charotar Sweets And Foods, Shop No. 1&2, Radhe Signature, Sardar Chowk, Kudasan, Gandhinagar-382421"
148878,Saladoholics,"Gandhinagar,Ahmedabad",3.9,100+ ratings,250,"Healthy Food,Salads","Saladoholics, Shop no. 18, Pramukh Tangent, Sargasan Cross Road, Gandhinagar."
469643,The Cafe Town,"Gandhinagar,Ahmedabad",3.7,20+ ratings,200,"Fast Food,Italian","The Cafe Town, Plot no 440 NR adc bank G5 road sector 16 ,gandhinagar municipal corporation , gandhinagar 382016"
126723,Frankie Station -Bhagyoday Group,"Gandhinagar,Ahmedabad",4.2,20+ ratings,250,"Fast Food,Snacks","Frankie Station -Bhagyoday Group, 197, CHH Road, Sector 21, Gandhinagar, Gujarat 382021"
326072,Rasna Buzz,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Snacks,Beverages","Rasna Buzz, Address	Shop FF - 157, Radhe Square, Nr Reliance Cr. Dholakuva, Village - Kudasan, Taluka - Gandhinagar,382421"
550623,Online Insta Chay,"Gandhinagar,Ahmedabad",0,Too Few Ratings,100,"Street Food,Fast Food","Online Insta Chay, Block No. B, Ground Floor, Shop No. 50, Pramukh Mastana Complex, Dholakuva, Gandhinagar, Gujarat - 382421"
344844,Urban Foods,"Gandhinagar,Ahmedabad",3.1,20+ ratings,200,"Chinese,Indian","Urban Foods, Shop no 29, Pramukhcyprus,  Gandhinagar 382421"
491325,Puff Station,"Gandhinagar,Ahmedabad",0,Too Few Ratings,250,Bakery,"Puff Station, SHOP NO.4,PRAMUKH ARCADE-1,BLOCK B.RELIANCE CHOKDI, KUDASAN,GANDHINAGAR-382421"
494953,Bala's Food,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Fast Food,Street Food","Bala's Food, Shop No. 71, Pramukh Mastana Com Complex, Kudasan, Gandhinagar, Gujarat-382421"
435859,Quench Cafe And Barbeque,"Gandhinagar,Ahmedabad",2.8,20+ ratings,200,"Chinese,North Indian","Quench Cafe And Barbeque, SHOP NO.-2 , GROUND FLOOR, GOLD COIN COMPLEX,, Sargasan , Gandhinagar Municipal Corporation, Gandhinagar Municipal Corporation, Gujarat - 382421"
540933,Sai Krupa Vadapav & Bhel Puri Center,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,Snacks,"Sai Krupa Vadapav & Bhel Puri Center, shop no 1 radhe square nr reliance chokdi kudasan gandhinagar"
504834,Frankie Hub,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,Snacks,"Frankie Hub, B/8, Anirdesh Bungalows,Sargasan , Gandhinagar, 382421"
168122,McDonald's,"Gandhinagar,Ahmedabad",4.1,1K+ ratings,400,"Burgers,Beverages","McDonald's, SHOP NO 01,02,103 PRAMUKH TANGENT, SARGASAN CROSS ROAD, GANDHINAGAR 382421"
378615,The Brooklyn Creamery - Healthy Ice Cream,"Gandhinagar,Ahmedabad",4.5,20+ ratings,200,"Desserts,Ice Cream","The Brooklyn Creamery - Healthy Ice Cream, shop no c/19-20, swagat rainforest 2 kudasan gandhianagar"
406056,7 Eleven Restaurant,"Gandhinagar,Ahmedabad",3.7,50+ ratings,300,"South Indian,Chinese","7 Eleven Restaurant, Unit No. GF/14 & 15, Super Mall -2, Infocity, Sarkhej - Gandhinagar Highway, Near GH-0 Circle, Kudasan , Gandhinagar Municipal Corporation, Gandhinagar Municipal Corporation, Gujarat, 382007"
504837,Karnavati Snacks,"Gandhinagar,Ahmedabad",3.5,50+ ratings,150,Fast Food,"Karnavati Snacks, Shop:- 385/3, Ground Floor, Nr. Indian Overseas Bank, Sector - 16, Gandhinagar.382016"
503753,Kunj Kitchen,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Italian,Fast Food","Kunj Kitchen, PRO.PATEL KUNJ MAUNIKKUMAR, AT:-215,216 PRAMUKH CORPORATE,PDPU ROAD, RAYSAN, GANDHINAGAR-382006"
511247,Anmol Restaurant,"Gandhinagar,Ahmedabad",4.1,20+ ratings,400,"North Indian,Chinese","Anmol Restaurant, ""	SHOP NO. 10, SWAGAT RAINFOREST -2 , KUDASA GANDHINAGAR GUJARAT 382421"""
477027,The Love Lock Cafe,"Gandhinagar,Ahmedabad",0,Too Few Ratings,300,"Italian,Mexican","The Love Lock Cafe, Shop No. B-41, Behind Hyundai Showroom, Pramukh Mastana, Kudasan, Gandhinagar, Gujarat - 382421"
514518,Umiya Khaman Shop,"Gandhinagar,Ahmedabad",0,Too Few Ratings,150,"Gujarati,Snacks","Umiya Khaman Shop, 65, Radhe Square, reliance cross road,dholakua,Kudasan,Gandhinagar,Gujarat-382421"
435646,La Milano Pizzeria,"Gandhinagar,Ahmedabad",3.9,100+ ratings,199,"Pizzas,Pastas","La Milano Pizzeria, Shop no.  2, Skyline Building Sector  11, Gandhinagar 382011"
407499,The Matka Khichdi,"Gandhinagar,Ahmedabad",4.4,100+ ratings,200,"Gujarati,Biryani","The Matka Khichdi, 68,Pramukh Mastana,Near Reliance Cross Road,Gandhinagar-Ahmedabad Koba Highway, Kudasan-382421, Gandhinagar"
334901,Shahi Fry Center,"Gandhinagar,Ahmedabad",3.4,100+ ratings,250,Fast Food,"Shahi Fry Center, SHIV COMPLEX BLOCK A, BLOCK NO.55, MOJE DHOLAKUVA, District - Gandhinagar Municipal Corporation, STATE - Gujarat - 382845"
250424,Sfs Health Cafe,"Gandhinagar,Ahmedabad",0,Too Few Ratings,300,Indian,"Sfs Health Cafe, Shop no 11 Sargasan Chowkdi, Gandhinagar, Gujarat 382423, India"
44634,Real Paprika,"Gandhinagar,Ahmedabad",3.8,20+ ratings,250,"Continental,Chinese","Real Paprika, Plot No: 387, first floor, Sector 16, Gandhinagar"
375245,Hariom Dabeli Vadapav,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Street Food,Indian","Hariom Dabeli Vadapav, Rd No. 5, Sector 17, staff tranning college Gandhinagar,  Gandhinagar, Gujarat- 382010"
555179,Grill N Chill,"Gandhinagar,Ahmedabad",0,Too Few Ratings,500,"Biryani,Indian","Grill N Chill, SHIV COMPLEX BLOCK A, BLOCK NO.55, MOJE DHOLAKUVA, District - Gandhinagar Municipal Corporation, STATE - Gujarat -"
44514,Mr. & Mrs. Idly,"Gandhinagar,Ahmedabad",4.1,100+ ratings,250,South Indian,"Mr. & Mrs. Idly, Shop No. 29, Supermall 1, Infocity, Gandhinagar"
228769,Frankie Station,"Gandhinagar,Ahmedabad",4,50+ ratings,150,"Snacks,Pizzas","Frankie Station, patel toping icecream gh-5"
491530,Lazeez Grill & Bbq,"Gandhinagar,Ahmedabad",3.5,20+ ratings,500,"North Indian,Indian","Lazeez Grill & Bbq, 19/1 , GTS , SECTOR -30, GANDHINAGAR GUJARAT 382030"
503775,Desi Tadka,"Gandhinagar,Ahmedabad",3.8,20+ ratings,200,"Indian,North Indian","Desi Tadka, Shop no 3 , Vrundavan Trade Center ( VTC ) , Nr kabir World , kudasan , Gandhinagar Municipal Corporation, Gandhinagar, , Gujarat, 382421"
76396,La Pino'Z Pizza,"Gandhinagar,Ahmedabad",4,500+ ratings,400,"Pizzas,Pastas","La Pino'Z Pizza, A 139, Pramukh Arcade, Kudasan,Gandhinagar"
55358,Hm Kathiyawadi,"Gandhinagar,Ahmedabad",3,50+ ratings,300,Indian,"Hm Kathiyawadi, B-51, Pramukh Arcade, Near Reliance Cross Road, Kudasan, Gandhinagar"
504861,Krishna Bhajipav,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Street Food,South Indian","Krishna Bhajipav, STALL NO -26, Sector 16,KOLAVADA,GANDHINAGAR-382016"
560590,the rubiaceae coffee brewers,"Gandhinagar,Ahmedabad",0,Too Few Ratings,300,Beverages,"the rubiaceae coffee brewers, at I.E pramukh corporate 218 2nd floor pdpu road raysan gandhinagar"
44621,Savoury (Guj) Restaurant & Banquet,"Gandhinagar,Ahmedabad",4,100+ ratings,400,"Indian,Chinese","Savoury (Guj) Restaurant & Banquet, Shop No: 108 to 117 & 122, Atria Business Hub, Sargasan Cross Roads, KH - 0, Circle Cross Road, Gandhinagar"
453130,Natural Ice Cream,"Gandhinagar,Ahmedabad",4.3,20+ ratings,150,Ice Cream,"Natural Ice Cream, Shop No C/19-20 Swagat Rainforest 2, Gandhinagar - Kudasan Rd, Ahmedabad, Gujarat 382421"
536248,Jay Jagannath,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,Fast Food,"Jay Jagannath, shop no-29,30 Pramukh tangent,b/h nagrik bank, sargasan cross road, gandhinagar - 382421"
570312,Crazy 4 Chicken,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Snacks,Fast Food","Crazy 4 Chicken, Shop No 4 Pramukh Corporate  Raysan Gandhinagar, Gandhinagar  Municipal Corporation,  Gandhinagar, , Gujarat, 382421"
357606,Chulah Matka Biryani Kitchen,"Gandhinagar,Ahmedabad",3.2,20+ ratings,300,"Bengali,North Indian","Chulah Matka Biryani Kitchen, near gf-35-36-37, Pramukh Arcade, near reliance cross roads,kudasan,Gandhinagar 382421"
542927,Food Feast Restaurant,"Gandhinagar,Ahmedabad",3.9,50+ ratings,300,North Indian,"Food Feast Restaurant, UNIT NO.112,SATYAMEV AAWASS COCONUT, SURVEY NO.291 TP-6, FP-126,KUDASAN,Gandhinagar-382845"
444654,TGB Cafe N Bakery,"Gandhinagar,Ahmedabad",0,Too Few Ratings,400,"Bakery,Desserts","TGB Cafe N Bakery, Shop No - 28, Radhe Square, Near Reliance Circle, Kudasan, Gandhinagar, 382421"
548356,Cookdu Ku,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,North Indian,"Cookdu Ku, SHOP NO.-2 , GROUND FLOOR, GOLD COIN COMPLEX,Sargasan , Gandhinagar- 382421"
569573,Kwality Walls Frozen Dessert and Ice Cream Shop,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Desserts,Ice Cream","Kwality Walls Frozen Dessert and Ice Cream Shop, Orange Mart: Shop No-17, Pramukh horizon 1, Uvarsad, Adalaj, Gandhinagar, Gujarat- 382421 (HUL- I10B301P10861)"
65055,Happinezz Ice Creams by Vadilal,"Gandhinagar,Ahmedabad",4.4,50+ ratings,250,"Ice Cream,Desserts","Happinezz Ice Creams by Vadilal, Vadilal- Happinezz, 42, Radhe Square, Reliance Char Rasta, Dolakuva, Kudasan, Gandhinagar"
50913,Mr. Prince Paubhaji,"Gandhinagar,Ahmedabad",4.3,100+ ratings,200,North Indian,"Mr. Prince Paubhaji, 47, radhe Square, Kudasan, Gandhinagar"
571779,bapa sitaram kathiyawadi hotel,"Gandhinagar,Ahmedabad",0,Too Few Ratings,350,North Indian,"bapa sitaram kathiyawadi hotel, opp trimandir mehsana highway adalaj chowkdi adalaj gandhinagar"
558147,Egger's Den,"Gandhinagar,Ahmedabad",0,Too Few Ratings,100,"Indian,Snacks","Egger's Den, shop no 8 micro shipping centre sector 12 vavol gandhinagar"
504757,Panchvati Dining Hall,"Gandhinagar,Ahmedabad",0,Too Few Ratings,500,"Gujarati,Punjabi","Panchvati Dining Hall, Shop No.8,9 Ground Floor V.T  Complex Near Reliance Chowkdi  Kundasan Gandhinagar,  Gandhinagar Municipal  Corporation, Gandhinagar, ,  Gujarat, 382421"
485082,Zayaka,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"North Indian,South Indian","Zayaka, Shop Number 93 Chowparty, sector 16, Gandhinagar,382016"
549435,Tuli's Restaurant,"Gandhinagar,Ahmedabad",0,Too Few Ratings,500,"North Indian,Indian","Tuli's Restaurant, shop no.A- G/f 37,Paramukh arcade ,near Rajdhani Society, Village- Kudasan ,Taluka Gandhi Nagar (Gujrat) 382421"
368987,Yatri Eggs On Wheel,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Street Food,Indian","Yatri Eggs On Wheel, Small gh 0 circle sargashan road ghandhinagar, Sargasan , Gandhinagar Municipal Corporation, Gandhinagar Municipal Corporation, Gujarat, 382024"
102208,Pramukh Kathiyawadi Bhojanalay-Sector 6,"Gandhinagar,Ahmedabad",3.8,100+ ratings,250,"Thalis,Gujarati","Pramukh Kathiyawadi Bhojanalay-Sector 6, PLOT NO. 1553, FIRST FLOOR, NEAR APNA BAZAR, GH-2, SECTOR 6, GANDHINAGAR, GUJARAT-382006"
158545,Ghar Ka Dabba,"Gandhinagar,Ahmedabad",0,Too Few Ratings,150,Indian,"Ghar Ka Dabba, 29 Pramukh Cyprus, Near reliance cross, Gandhinagar."
160865,Mk Sandwich,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Chinese,American","Mk Sandwich, Shop number 4 G/F PramShop number 4 G/F Pramukh Corporate Pdpu road Raysan Gandhinagukh Corporate Pdpu road Raysan Gandhinagar , RAISAN , Gandhinagar Municipal Corporation, Gandhinagar, Gujarat-382007"
476231,Panditji Chaatwala,"Gandhinagar,Ahmedabad",0,Too Few Ratings,250,"Fast Food,Chaat","Panditji Chaatwala, Survey No. 54,58 and 59 , Shop No. 67  Ground Floor, Pramukh Mastana,  Reliance Cross Road, Taluka : Kudasan,  District :Gandhinagar, Kudasan ,  Gandhinagar Municipal Corporation,  Gandhinagar Municip"
348279,Frankiewala From Surat,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,Indian,"Frankiewala From Surat, Shyam Sukan residency, PDPU Service Road, Raysan , Gandhinagar  -382421"
368884,Radhe Parotha House,"Gandhinagar,Ahmedabad",4.1,20+ ratings,200,"Street Food,Indian","Radhe Parotha House, G 5 mini chopati sector 16 ,  Ahmedabad Municipal Corporation, Gujarat- 382016"
579152,Prince restaurant,"Gandhinagar,Ahmedabad",0,Too Few Ratings,300,"Gujarati,North Indian","Prince restaurant, GH-5, Food court,Kolavada,Gandhinagar Gujarat-382016"
562712,Sankalp Restaurant,"Gandhinagar,Ahmedabad",0,Too Few Ratings,250,South Indian,"Sankalp Restaurant, Sankalp Restaurant ,Shop no102/103,sarthak pulse mall,bhaijipura chokadi, khudasan gandi nagar."
579274,Badri SnackS,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Snacks,Chaat","Badri SnackS, SHOP NO.-C-05, GF, BUSINESS PARK, PDPU ROAD ,RAISAN,Gandhinagar-382421"
149830,Dangee Dums,"Gandhinagar,Ahmedabad",4.3,50+ ratings,250,"Desserts,Bakery","Dangee Dums, Shop No.25, Supar Mall - 2, GH 0 Circle, Infocity Gandhinagar, Gujarat India 382009"
391500,Jiya Fast Food,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,Indian,"Jiya Fast Food, SHOP NO. 109, SUPERMALL NO. 02, INFOCITY TOWNSHIP NR GH 0 CIRCLE GANDHINAGAR 382016"
422889,Food Adda,"Gandhinagar,Ahmedabad",0,Too Few Ratings,300,"Continental,Italian","Food Adda, SHOP NO. 62, GROUND FLOOR, PRAMUKH  MASTANA, RELIANCE CROSS ROAD,  Kudasan , Gandhinagar, Gandhinagar,  Gujarat - 382421"
122029,Monginis Cake Shop (Infocity),"Gandhinagar,Ahmedabad",0,Too Few Ratings,300,"Bakery,Desserts","Monginis Cake Shop (Infocity), A 43, Ground floor, Super Mall 1, Infocity, Gandhinagar"
493803,Food Costa,"Gandhinagar,Ahmedabad",0,Too Few Ratings,400,Chinese,"Food Costa, SHOP NO. 36, PRAMUKH TENGENT, SARGASAN CROSS ROAD GANDHI NAGAR GUJRAT, Sargasan , Gandhinagar Municipal Corporation, Gandhinagar Municipal Corporation, Gujarat- 382421"
367787,Jumbo Dabeli And Sendwich,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Street Food,Indian","Jumbo Dabeli And Sendwich, SECTOR 23 G5 CORNER ,  Ahmedabad Municipal Corporation, Gujarat-382024"
162806,Shree Sai South Indian Hotel,"Gandhinagar,Ahmedabad",4.1,50+ ratings,150,South Indian,"Shree Sai South Indian Hotel, Shop No-133, First Floor ,Near SBI bank, Infocity Supermall No-1 Nr. GH - 0 Circle Gandhinagar , Gandhinagar , Gujarat-382007."
549782,Shiva'S Coffee Bar & Snacks,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Beverages,Fast Food","Shiva'S Coffee Bar & Snacks, G-61 BLOCK-D GOLDEN ARCADE NR POLYTECHNIC COLLEGE SECTOR 25, Adalaj. Gandhinagar Municipal Corporation, Gandhinagar, Gujarat 382027"
240796,Pizza Hut,"Gandhinagar,Ahmedabad",3.4,100+ ratings,600,Pizzas,"Pizza Hut, Unit No 1 to 6, Ground floor, Pramukh Mastana Arcade,Gandhinagar-Kudasan Road, Urjanagar, 1, Kudasan,Gandhinagar, Ahmedabad 382421"
216483,Gulalwadi,"Gandhinagar,Ahmedabad",4.3,100+ ratings,170,Indian,"Gulalwadi, Plot No.-296, A-12, CPD Complex, Sector-16, Gandhinagar, Gandhinagar Municipal Corporation, Gandhinagar"
375167,Jay Mataji Nasta,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Street Food,South Indian","Jay Mataji Nasta, Sector 11 suman tower opp sbi bank gandhinagar , (Gandhinagar) Sector 9 , Gandhinagar, Gandhinagar, Gujarat, 382011"
562844,Maa Bhawani restaurant,"Gandhinagar,Ahmedabad",0,Too Few Ratings,30,"Street Food,Snacks","Maa Bhawani restaurant, 6JGC+GFC, Vavol, Gandhinagar, Gujarat 382016, India"
496198,Shree Marutinandan Kathiyawadi,"Gandhinagar,Ahmedabad",3.2,20+ ratings,300,"Indian,Chinese","Shree Marutinandan Kathiyawadi, B-4 ,5,6,7,8 PRAMUKH ARCADE -2 OPPNID DHOLA KUVA KUDASAN GANDHINAGAR 382421"
386064,Brother'S Cafe,"Gandhinagar,Ahmedabad",3.7,20+ ratings,300,"Continental,Beverages","Brother'S Cafe, 902/2, Samarpan circle Sector-28 GIDC GANDHINAGAR, (Gandhinagar) Sector 28 , Gandhinagar, Gandhinagar, Gujarat - 382028"
579288,Vanilla Multi-Cuisines,"Gandhinagar,Ahmedabad",0,Too Few Ratings,300,"Indian,Snacks","Vanilla Multi-Cuisines, Shree vinus siddhi Resorts Pvt Ltd,At.Nabhoi, Gandhinagar, 382007"
541923,Engineer's Kitchen,"Gandhinagar,Ahmedabad",0,Too Few Ratings,500,"Snacks,Ice Cream","Engineer's Kitchen, D 303 Satyamev Riviera, Near GIFT City Road, RANDESAN, Gandhinagar Municipal Corporation, Gandhinagar, Gujarat - 382007"
570581,Street 8,"Gandhinagar,Ahmedabad",0,Too Few Ratings,400,"Fast Food,South Indian","Street 8, SSURVEY NO-54,58 AND 59 F.P NO 138+140+141/2 BLOCK B SHOP NO 44 MASTANA, NEAR RELIANACE CROSS ROAD DHOLAKUVA GANDHINAGAR"
126979,Pooja Dhokla Shoppe,"Gandhinagar,Ahmedabad",4.1,100+ ratings,150,Snacks,"Pooja Dhokla Shoppe, B 42, Pramukh Arcade, Reliance Cross Roads, Kudasan, Airport Gandhinagar Highway, Gandhinagar"
355582,Exotikal Hub Private Limited,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Punjabi,Pastas","Exotikal Hub Private Limited, Exotikal Hub, Shop No 26, Reliance Circle, Kudasan, Sargasan, Gandhinagar, Gujarat, India"
486152,Punjabi Tadka,"Gandhinagar,Ahmedabad",3.8,50+ ratings,400,"North Indian,Chinese","Punjabi Tadka, Near SIDHRAJ SQUARE VAVOL KOLVADA ROAD VAVOL GANDHINAGAR , GANDHINAGAR MUNICIPAL CORPORATION ,GANDHINAGAR , 382016"
503450,Lazeez-Gandhinagar,"Gandhinagar,Ahmedabad",0,Too Few Ratings,350,"Tandoor,Indian","Lazeez-Gandhinagar, 128, SUPERMALL-1, Next to Khana Shana Restaurant, INFOCITY, GANDHINAGAR,Gujarat-382009"
548200,TGB Cafe'n Bakery,"Gandhinagar,Ahmedabad",0,Too Few Ratings,100,"Bakery,Desserts","TGB Cafe'n Bakery, Shop no 5, shree rang heights & arcade,br radhe sweets, pdpu service road, Bhaijipura, Gandhinagar"
166903,Charmi Fast Food,"Gandhinagar,Ahmedabad",0,Too Few Ratings,200,"Fast Food,Snacks","Charmi Fast Food, SHOP N0. 21,PRAMUKH PACIFIC,SARGASAN,TO-9 GANDHINAGAR"
